Player_ID,Player Name,Position,Nationality,TeamA,TeamB,Match_Date,Winner,Year,Serve_Points,Serve_Errors,Serve_Attempts,Total_Serves,Set_Successes,Set_Errors,Set_Attempts,Total_Sets,Attack_Success,Attack Errors,Attack_Attempts,Total_Attacks,Block_Successful,Block_Errors,Block_Rebounds,Total_Blocks,Reception_Successful,Reception_Errors,Reception_Attemps,Total_Receptions,Dig_Success,Dig_Errors,Dig_Attempts,Total_Digs
142412.0,Sanchez Matias,S,Argentina,Netherlands,Argentina,2021-06-05,True,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142412.0,Sanchez Matias,S,Argentina,Argentina,Australia,2021-06-10,True,2021,1,1,12,14,34,0,39,73,2,0,0,2,0,1,0,1,0,0,0,0,3,4,0,7
142412.0,Sanchez Matias,S,Argentina,Japan,Argentina,2021-06-11,True,2021,0,0,1,1,7,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142412.0,Sanchez Matias,S,Argentina,Argentina,Bulgaria,2021-06-15,True,2021,0,0,0,0,2,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
142412.0,Sanchez Matias,S,Argentina,Argentina,Serbia,2021-06-17,True,2021,1,1,11,13,25,0,22,47,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,6
142412.0,Sanchez Matias,S,Argentina,France,Argentina,2021-06-22,False,2021,0,0,1,1,2,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142412.0,Sanchez Matias,S,Argentina,Iran,Argentina,2021-06-23,True,2021,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
142412.0,Sanchez Matias,S,Argentina,Poland,Argentina,2022-06-08,False,2022,1,1,8,10,31,0,31,62,1,0,0,1,0,0,0,0,0,0,0,0,4,3,3,10
142412.0,Sanchez Matias,S,Argentina,Germany,Argentina,2022-06-09,True,2022,0,0,10,10,23,0,44,67,0,0,2,2,0,1,0,1,0,0,1,1,6,0,2,8
142412.0,Sanchez Matias,S,Argentina,Serbia,Argentina,2022-06-10,False,2022,0,0,4,4,27,0,19,46,0,1,0,1,1,0,0,1,0,0,0,0,3,0,0,3
142412.0,Sanchez Matias,S,Argentina,Argentina,Italy,2022-06-12,False,2022,0,1,9,10,47,0,30,77,0,0,1,1,0,4,0,4,0,0,0,0,7,0,4,11
142412.0,Sanchez Matias,S,Argentina,Argentina,Japan,2022-06-21,False,2022,0,2,13,15,25,0,44,69,1,0,0,1,0,1,0,1,0,0,1,1,4,0,1,5
142412.0,Sanchez Matias,S,Argentina,Argentina,Slovenia,2022-06-23,False,2022,0,2,6,8,25,0,42,67,1,1,0,2,1,1,1,3,0,0,0,0,7,2,0,9
142412.0,Sanchez Matias,S,Argentina,Argentina,China,2022-06-24,True,2022,0,0,17,17,36,0,41,77,1,0,0,1,0,1,1,2,0,0,0,0,6,1,1,8
142412.0,Sanchez Matias,S,Argentina,Argentina,Netherlands,2022-06-25,False,2022,0,1,14,15,35,0,59,94,1,0,1,2,0,3,7,10,0,1,1,2,4,7,4,15
142412.0,Sanchez Matias,S,Argentina,Canada,Argentina,2022-07-05,True,2022,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142412.0,Sanchez Matias,S,Argentina,Argentina,Australia,2022-07-08,True,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142412.0,Sanchez Matias,S,Argentina,France,Argentina,2022-07-09,True,2022,0,0,3,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142412.0,Sanchez Matias,S,Argentina,Italy,Argentina,2023-06-06,True,2023,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142412.0,Sanchez Matias,S,Argentina,Argentina,Netherlands,2023-06-11,True,2023,0,0,0,0,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
142412.0,Sanchez Matias,S,Argentina,Argentina,Slovenia,2023-06-20,False,2023,0,1,12,13,28,2,52,82,0,0,1,1,0,0,0,0,0,0,0,0,2,1,2,5
142412.0,Sanchez Matias,S,Argentina,Argentina,France,2023-06-21,True,2023,0,2,13,15,38,0,53,91,0,0,0,0,0,2,0,2,0,0,0,0,5,2,0,7
142412.0,Sanchez Matias,S,Argentina,Argentina,Bulgaria,2023-06-23,True,2023,0,0,10,10,20,0,27,47,0,0,0,0,0,0,1,1,0,0,0,0,5,0,3,8
142412.0,Sanchez Matias,S,Argentina,Japan,Argentina,2023-06-24,False,2023,0,1,14,15,29,0,65,94,0,0,0,0,0,7,0,7,0,0,1,1,1,6,0,7
142412.0,Sanchez Matias,S,Argentina,Argentina,Serbia,2023-07-04,True,2023,0,0,0,0,1,0,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
142412.0,Sanchez Matias,S,Argentina,Argentina,Germany,2023-07-06,True,2023,0,0,0,0,2,1,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142412.0,Sanchez Matias,S,Argentina,Italy,Argentina,2023-07-19,False,2023,0,0,1,1,5,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
117445.0,Pereyra Federico,O,Argentina,Brazil,Argentina,2021-05-28,False,2021,1,4,5,10,0,1,0,1,14,4,7,25,1,2,1,4,0,0,0,0,3,1,0,4
117445.0,Pereyra Federico,O,Argentina,Argentina,Canada,2021-05-29,False,2021,1,1,5,7,0,0,0,0,4,7,2,13,0,3,0,3,0,0,0,0,1,1,0,2
117445.0,Pereyra Federico,O,Argentina,Germany,Argentina,2021-06-03,True,2021,1,5,12,18,0,0,0,0,20,4,9,33,1,2,1,4,0,0,0,0,6,1,0,7
117445.0,Pereyra Federico,O,Argentina,Argentina,Slovenia,2021-06-04,False,2021,0,3,3,6,0,0,2,2,4,7,9,20,0,1,1,2,0,0,0,0,1,0,2,3
117445.0,Pereyra Federico,O,Argentina,Netherlands,Argentina,2021-06-05,True,2021,1,3,7,11,0,0,2,2,8,6,9,23,6,2,2,10,0,0,0,0,2,5,0,7
117445.0,Pereyra Federico,O,Argentina,Argentina,Italy,2021-06-09,False,2021,0,0,0,0,0,0,0,0,1,0,2,3,0,1,0,1,0,0,0,0,0,0,0,0
117445.0,Pereyra Federico,O,Argentina,Argentina,Australia,2021-06-10,True,2021,3,4,7,14,0,0,1,1,12,4,5,21,0,3,0,3,0,0,0,0,2,1,0,3
117445.0,Pereyra Federico,O,Argentina,Japan,Argentina,2021-06-11,True,2021,2,4,10,16,0,0,2,2,18,6,12,36,2,3,6,11,0,0,0,0,5,0,0,5
117445.0,Pereyra Federico,O,Argentina,Argentina,Bulgaria,2021-06-15,True,2021,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,1,0,3
117445.0,Pereyra Federico,O,Argentina,Argentina,Russia,2021-06-16,False,2021,1,2,3,6,0,0,1,1,15,6,5,26,0,3,1,4,0,0,1,1,0,2,0,2
117445.0,Pereyra Federico,O,Argentina,Argentina,Serbia,2021-06-17,True,2021,0,1,1,2,0,0,0,0,6,1,2,9,0,0,1,1,0,0,0,0,0,0,0,0
117445.0,Pereyra Federico,O,Argentina,Poland,Argentina,2021-06-21,False,2021,0,2,6,8,0,0,1,1,10,3,3,16,0,1,0,1,0,0,0,0,2,1,2,5
117445.0,Pereyra Federico,O,Argentina,France,Argentina,2021-06-22,False,2021,0,0,2,2,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
117445.0,Pereyra Federico,O,Argentina,Iran,Argentina,2021-06-23,True,2021,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
142410.0,Martinez Franchi Jan,U,Argentina,Brazil,Argentina,2021-05-28,False,2021,0,2,8,10,0,0,0,0,4,1,8,13,0,0,0,0,4,0,8,12,4,1,0,5
142410.0,Martinez Franchi Jan,U,Argentina,Argentina,Canada,2021-05-29,False,2021,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,1,8,15,4,3,0,7
142410.0,Martinez Franchi Jan,U,Argentina,Germany,Argentina,2021-06-03,True,2021,0,3,14,17,0,0,0,0,18,2,12,32,1,4,0,5,6,1,16,23,10,0,0,10
142410.0,Martinez Franchi Jan,U,Argentina,Argentina,Slovenia,2021-06-04,False,2021,0,3,7,10,0,0,4,4,7,1,9,17,0,1,0,1,5,0,14,19,9,1,0,10
142410.0,Martinez Franchi Jan,U,Argentina,Netherlands,Argentina,2021-06-05,True,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142410.0,Martinez Franchi Jan,U,Argentina,Argentina,Italy,2021-06-09,False,2021,0,0,5,5,0,0,0,0,5,3,8,16,0,0,0,0,5,2,6,13,2,0,0,2
142410.0,Martinez Franchi Jan,U,Argentina,Argentina,Australia,2021-06-10,True,2021,0,2,13,15,0,0,1,1,8,2,7,17,1,3,2,6,9,0,9,18,5,0,0,5
142410.0,Martinez Franchi Jan,U,Argentina,Japan,Argentina,2021-06-11,True,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142410.0,Martinez Franchi Jan,U,Argentina,Poland,Argentina,2021-06-21,False,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142410.0,Martinez Franchi Jan,U,Argentina,France,Argentina,2021-06-22,False,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142410.0,Martinez Franchi Jan,U,Argentina,Iran,Argentina,2021-06-23,True,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142410.0,Martinez Franchi Jan,U,Argentina,Italy,Argentina,2023-06-06,True,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142410.0,Martinez Franchi Jan,U,Argentina,Argentina,Netherlands,2023-06-11,True,2023,0,0,1,1,0,0,0,0,2,1,2,5,0,1,1,2,0,0,9,9,2,3,1,6
142410.0,Martinez Franchi Jan,U,Argentina,Argentina,Slovenia,2023-06-20,False,2023,0,2,1,3,0,0,0,0,0,0,2,2,0,1,0,1,5,1,4,10,3,0,0,3
142410.0,Martinez Franchi Jan,U,Argentina,Argentina,France,2023-06-21,True,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142410.0,Martinez Franchi Jan,U,Argentina,Argentina,Bulgaria,2023-06-23,True,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142410.0,Martinez Franchi Jan,U,Argentina,Japan,Argentina,2023-06-24,False,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
142410.0,Martinez Franchi Jan,U,Argentina,Argentina,Serbia,2023-07-04,True,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142410.0,Martinez Franchi Jan,U,Argentina,Argentina,Germany,2023-07-06,True,2023,0,0,1,1,0,0,0,0,2,0,2,4,0,0,2,2,1,0,2,3,3,0,0,3
142410.0,Martinez Franchi Jan,U,Argentina,Italy,Argentina,2023-07-19,False,2023,0,1,1,2,0,0,2,2,2,0,4,6,0,0,0,0,2,0,4,6,0,0,0,0
119846.0,Uriarte Nicolas,S,Argentina,Brazil,Argentina,2021-05-28,False,2021,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119846.0,Uriarte Nicolas,S,Argentina,Argentina,Canada,2021-05-29,False,2021,0,1,4,5,9,0,22,31,1,0,1,2,1,3,1,5,0,0,0,0,0,0,0,0
119846.0,Uriarte Nicolas,S,Argentina,Germany,Argentina,2021-06-03,True,2021,0,0,3,3,2,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
119846.0,Uriarte Nicolas,S,Argentina,Argentina,Slovenia,2021-06-04,False,2021,0,0,4,4,15,0,24,39,0,0,1,1,2,0,3,5,0,0,0,0,2,0,1,3
119846.0,Uriarte Nicolas,S,Argentina,Argentina,Italy,2021-06-09,False,2021,0,2,3,5,16,0,38,54,0,0,3,3,0,0,1,1,0,0,1,1,0,1,0,1
119846.0,Uriarte Nicolas,S,Argentina,Argentina,Australia,2021-06-10,True,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119846.0,Uriarte Nicolas,S,Argentina,Japan,Argentina,2021-06-11,True,2021,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119846.0,Uriarte Nicolas,S,Argentina,Argentina,Russia,2021-06-16,False,2021,0,0,7,7,14,0,35,49,2,0,1,3,0,0,1,1,0,0,0,0,6,1,1,8
119846.0,Uriarte Nicolas,S,Argentina,Poland,Argentina,2021-06-21,False,2021,0,1,4,5,16,0,26,42,0,0,0,0,1,0,1,2,0,0,0,0,1,1,0,2
119853.0,Poglajen Cristian,OH,Argentina,Germany,Argentina,2021-06-03,True,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119853.0,Poglajen Cristian,OH,Argentina,Argentina,Slovenia,2021-06-04,False,2021,0,0,5,5,0,0,0,0,4,2,6,12,0,2,3,5,1,1,9,11,5,2,0,7
119853.0,Poglajen Cristian,OH,Argentina,Netherlands,Argentina,2021-06-05,True,2021,0,2,12,14,0,0,1,1,6,1,2,9,0,3,0,3,5,2,7,14,3,1,0,4
119853.0,Poglajen Cristian,OH,Argentina,Argentina,Australia,2021-06-10,True,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119853.0,Poglajen Cristian,OH,Argentina,Japan,Argentina,2021-06-11,True,2021,1,0,12,13,0,0,8,8,12,2,11,25,1,2,5,8,11,1,11,23,10,1,1,12
119853.0,Poglajen Cristian,OH,Argentina,Argentina,Bulgaria,2021-06-15,True,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119853.0,Poglajen Cristian,OH,Argentina,Argentina,Russia,2021-06-16,False,2021,0,3,8,11,0,0,3,3,5,4,6,15,0,3,2,5,3,3,16,22,6,0,0,6
119853.0,Poglajen Cristian,OH,Argentina,Argentina,Serbia,2021-06-17,True,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119853.0,Poglajen Cristian,OH,Argentina,Poland,Argentina,2021-06-21,False,2021,0,3,7,10,0,0,1,1,7,0,8,15,0,0,3,3,3,3,7,13,3,3,1,7
119853.0,Poglajen Cristian,OH,Argentina,France,Argentina,2021-06-22,False,2021,0,2,3,5,0,0,2,2,1,1,4,6,0,0,0,0,2,2,12,16,4,1,0,5
119853.0,Poglajen Cristian,OH,Argentina,Iran,Argentina,2021-06-23,True,2021,0,4,17,21,0,0,1,1,10,5,14,29,2,3,3,8,3,1,16,20,8,0,1,9
118886.0,Conte Facundo,OH,Argentina,Brazil,Argentina,2021-05-28,False,2021,1,3,9,13,0,0,0,0,9,7,4,20,3,2,0,5,7,6,15,28,4,1,0,5
118886.0,Conte Facundo,OH,Argentina,Argentina,Canada,2021-05-29,False,2021,0,4,7,11,0,1,0,1,7,3,8,18,1,2,0,3,3,2,12,17,6,1,0,7
118886.0,Conte Facundo,OH,Argentina,Germany,Argentina,2021-06-03,True,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118886.0,Conte Facundo,OH,Argentina,Argentina,Slovenia,2021-06-04,False,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118886.0,Conte Facundo,OH,Argentina,Netherlands,Argentina,2021-06-05,True,2021,0,2,8,10,0,0,1,1,12,1,12,25,2,2,1,5,9,1,13,23,5,1,0,6
118886.0,Conte Facundo,OH,Argentina,Argentina,Italy,2021-06-09,False,2021,0,0,4,4,0,0,1,1,0,4,6,10,1,0,0,1,3,2,7,12,2,1,0,3
118886.0,Conte Facundo,OH,Argentina,Argentina,Australia,2021-06-10,True,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118886.0,Conte Facundo,OH,Argentina,Japan,Argentina,2021-06-11,True,2021,0,2,15,17,0,0,4,4,9,6,17,32,3,4,0,7,7,0,17,24,8,7,1,16
118886.0,Conte Facundo,OH,Argentina,Argentina,Bulgaria,2021-06-15,True,2021,0,5,10,15,0,0,3,3,12,1,8,21,0,3,3,6,3,2,10,15,9,3,0,12
118886.0,Conte Facundo,OH,Argentina,Argentina,Russia,2021-06-16,False,2021,0,4,10,14,0,0,10,10,7,6,10,23,0,2,1,3,4,0,22,26,7,1,2,10
118886.0,Conte Facundo,OH,Argentina,Argentina,Serbia,2021-06-17,True,2021,0,2,8,10,0,0,3,3,12,2,6,20,2,3,2,7,5,1,13,19,3,2,1,6
118886.0,Conte Facundo,OH,Argentina,Poland,Argentina,2021-06-21,False,2021,0,3,8,11,0,0,0,0,4,2,10,16,0,3,1,4,7,2,16,25,8,2,0,10
118886.0,Conte Facundo,OH,Argentina,France,Argentina,2021-06-22,False,2021,0,2,6,8,0,0,1,1,4,2,4,10,3,2,0,5,4,0,12,16,2,1,2,5
118886.0,Conte Facundo,OH,Argentina,Iran,Argentina,2021-06-23,True,2021,0,4,10,14,0,0,2,2,9,5,4,18,2,2,2,6,8,2,24,34,8,2,0,10
152692.0,Loser Agustin,MB,Argentina,Germany,Argentina,2021-06-03,True,2021,0,5,11,16,0,0,1,1,9,2,3,14,1,8,3,12,1,0,0,1,4,0,0,4
152692.0,Loser Agustin,MB,Argentina,Argentina,Slovenia,2021-06-04,False,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152692.0,Loser Agustin,MB,Argentina,Netherlands,Argentina,2021-06-05,True,2021,1,2,9,12,0,0,0,0,8,1,1,10,1,3,2,6,1,0,0,1,0,1,0,1
152692.0,Loser Agustin,MB,Argentina,Argentina,Italy,2021-06-09,False,2021,1,3,5,9,0,0,0,0,3,0,1,4,4,0,2,6,0,1,2,3,0,1,0,1
152692.0,Loser Agustin,MB,Argentina,Argentina,Australia,2021-06-10,True,2021,0,3,8,11,0,0,2,2,13,1,5,19,1,3,1,5,0,0,0,0,5,0,0,5
152692.0,Loser Agustin,MB,Argentina,Japan,Argentina,2021-06-11,True,2021,2,2,14,18,0,0,2,2,9,0,3,12,1,5,2,8,0,0,3,3,2,0,1,3
152692.0,Loser Agustin,MB,Argentina,Argentina,Bulgaria,2021-06-15,True,2021,2,5,10,17,0,0,0,0,7,0,0,7,1,5,5,11,0,0,2,2,2,1,0,3
152692.0,Loser Agustin,MB,Argentina,Argentina,Russia,2021-06-16,False,2021,1,2,12,15,0,0,0,0,7,1,5,13,2,3,3,8,0,0,0,0,4,1,1,6
152692.0,Loser Agustin,MB,Argentina,Argentina,Serbia,2021-06-17,True,2021,1,2,14,17,0,0,0,0,8,1,5,14,3,3,2,8,0,0,1,1,3,2,0,5
152692.0,Loser Agustin,MB,Argentina,Poland,Argentina,2021-06-21,False,2021,1,5,5,11,0,0,2,2,4,0,4,8,0,7,7,14,0,0,0,0,0,0,1,1
152692.0,Loser Agustin,MB,Argentina,France,Argentina,2021-06-22,False,2021,0,2,6,8,0,0,1,1,8,1,3,12,0,6,3,9,0,0,0,0,3,0,0,3
152692.0,Loser Agustin,MB,Argentina,Iran,Argentina,2021-06-23,True,2021,0,4,15,19,0,0,0,0,10,1,2,13,2,3,3,8,0,1,2,3,1,2,1,4
152692.0,Loser Agustin,MB,Argentina,Poland,Argentina,2022-06-08,False,2022,1,3,9,13,0,0,0,0,4,1,5,10,1,3,5,9,0,0,0,0,0,0,0,0
152692.0,Loser Agustin,MB,Argentina,Germany,Argentina,2022-06-09,True,2022,3,2,18,23,0,0,1,1,8,2,3,13,2,14,5,21,0,0,0,0,1,0,1,2
152692.0,Loser Agustin,MB,Argentina,Serbia,Argentina,2022-06-10,False,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152692.0,Loser Agustin,MB,Argentina,Argentina,Italy,2022-06-12,False,2022,2,6,14,22,0,0,2,2,12,2,7,21,2,7,9,18,1,0,3,4,4,0,4,8
152692.0,Loser Agustin,MB,Argentina,Argentina,Japan,2022-06-21,False,2022,0,3,11,14,0,0,1,1,8,1,3,12,3,7,10,20,1,0,2,3,3,2,2,7
152692.0,Loser Agustin,MB,Argentina,Argentina,Slovenia,2022-06-23,False,2022,1,4,9,14,0,0,1,1,6,2,7,15,5,5,4,14,2,0,0,2,3,0,1,4
152692.0,Loser Agustin,MB,Argentina,Argentina,China,2022-06-24,True,2022,0,4,13,17,0,0,2,2,12,1,5,18,1,8,3,12,1,0,0,1,2,0,1,3
152692.0,Loser Agustin,MB,Argentina,Argentina,Netherlands,2022-06-25,False,2022,0,4,10,14,0,0,1,1,10,1,4,15,6,7,6,19,1,0,5,6,1,1,0,2
152692.0,Loser Agustin,MB,Argentina,Canada,Argentina,2022-07-05,True,2022,0,4,14,18,0,1,0,1,11,2,6,19,1,4,1,6,1,0,1,2,0,0,1,1
152692.0,Loser Agustin,MB,Argentina,Argentina,Australia,2022-07-08,True,2022,0,2,4,6,0,0,0,0,5,2,1,8,2,2,2,6,0,0,0,0,2,0,0,2
152692.0,Loser Agustin,MB,Argentina,France,Argentina,2022-07-09,True,2022,1,5,10,16,0,0,4,4,10,0,3,13,1,6,5,12,1,0,1,2,1,1,0,2
152692.0,Loser Agustin,MB,Argentina,Italy,Argentina,2023-06-06,True,2023,2,3,9,14,0,0,0,0,3,1,4,8,2,1,5,8,0,0,2,2,0,0,0,0
152692.0,Loser Agustin,MB,Argentina,Argentina,Netherlands,2023-06-11,True,2023,1,2,19,22,0,0,1,1,7,1,0,8,1,4,4,9,1,0,3,4,5,1,1,7
152692.0,Loser Agustin,MB,Argentina,Argentina,Slovenia,2023-06-20,False,2023,0,5,11,16,0,0,0,0,10,1,4,15,0,7,4,11,1,0,1,2,2,1,0,3
152692.0,Loser Agustin,MB,Argentina,Argentina,France,2023-06-21,True,2023,0,2,14,16,0,0,0,0,11,0,4,15,5,9,1,15,0,0,0,0,5,1,0,6
152692.0,Loser Agustin,MB,Argentina,Argentina,Bulgaria,2023-06-23,True,2023,2,0,11,13,0,0,1,1,8,2,1,11,6,4,2,12,0,0,0,0,1,1,0,2
152692.0,Loser Agustin,MB,Argentina,Japan,Argentina,2023-06-24,False,2023,2,2,17,21,0,0,0,0,6,0,5,11,3,8,4,15,3,0,1,4,2,3,0,5
152692.0,Loser Agustin,MB,Argentina,Argentina,Serbia,2023-07-04,True,2023,1,1,15,17,0,0,0,0,7,0,3,10,8,4,2,14,0,0,0,0,3,0,0,3
152692.0,Loser Agustin,MB,Argentina,Argentina,Germany,2023-07-06,True,2023,1,2,7,10,0,0,5,5,6,0,0,6,6,3,0,9,0,1,3,4,2,1,0,3
152692.0,Loser Agustin,MB,Argentina,Italy,Argentina,2023-07-19,False,2023,1,0,10,11,0,0,0,0,7,2,5,14,2,1,4,7,0,0,2,2,1,0,0,1
153053.0,Danani Santiago,L,Argentina,Argentina,Italy,2021-06-09,False,2021,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,7,11,7,6,1,14
153053.0,Danani Santiago,L,Argentina,Argentina,Bulgaria,2021-06-15,True,2021,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,8,0,14,22,9,1,1,11
153053.0,Danani Santiago,L,Argentina,Argentina,Russia,2021-06-16,False,2021,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,12,17,13,2,1,16
153053.0,Danani Santiago,L,Argentina,Argentina,Serbia,2021-06-17,True,2021,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,1,8,15,7,1,1,9
153053.0,Danani Santiago,L,Argentina,Poland,Argentina,2021-06-21,False,2021,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,13,17,4,4,1,9
153053.0,Danani Santiago,L,Argentina,France,Argentina,2021-06-22,False,2021,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,1,1,6,8,7,4,2,13
153053.0,Danani Santiago,L,Argentina,Iran,Argentina,2021-06-23,True,2021,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,10,1,15,26,6,5,2,13
153053.0,Danani Santiago,L,Argentina,Poland,Argentina,2022-06-08,False,2022,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,6,1,10,17,4,3,2,9
153053.0,Danani Santiago,L,Argentina,Germany,Argentina,2022-06-09,True,2022,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,7,2,8,17,14,2,2,18
153053.0,Danani Santiago,L,Argentina,Serbia,Argentina,2022-06-10,False,2022,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,19,22,6,1,4,11
153053.0,Danani Santiago,L,Argentina,Argentina,Italy,2022-06-12,False,2022,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,6,1,13,20,11,5,6,22
153053.0,Danani Santiago,L,Argentina,Argentina,Japan,2022-06-21,False,2022,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,2,10,16,12,3,0,15
153053.0,Danani Santiago,L,Argentina,Argentina,Slovenia,2022-06-23,False,2022,0,0,0,0,1,1,7,9,0,0,0,0,0,0,0,0,7,1,8,16,12,10,1,23
153053.0,Danani Santiago,L,Argentina,Argentina,China,2022-06-24,True,2022,0,0,0,0,1,0,9,10,0,0,0,0,0,0,0,0,12,0,12,24,11,3,1,15
153053.0,Danani Santiago,L,Argentina,Argentina,Netherlands,2022-06-25,False,2022,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,2,6,16,12,7,0,19
153053.0,Danani Santiago,L,Argentina,Canada,Argentina,2022-07-05,True,2022,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,6,13,5,7,2,14
153053.0,Danani Santiago,L,Argentina,Argentina,Australia,2022-07-08,True,2022,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,13,0,2,15,10,1,1,12
153053.0,Danani Santiago,L,Argentina,France,Argentina,2022-07-09,True,2022,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,3,0,13,16,8,6,3,17
153053.0,Danani Santiago,L,Argentina,Italy,Argentina,2023-06-06,True,2023,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,1,10,17,6,5,2,13
153053.0,Danani Santiago,L,Argentina,Argentina,Netherlands,2023-06-11,True,2023,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,3,2,24,29,9,7,0,16
153053.0,Danani Santiago,L,Argentina,Argentina,Slovenia,2023-06-20,False,2023,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,10,1,9,20,11,3,0,14
153053.0,Danani Santiago,L,Argentina,Argentina,France,2023-06-21,True,2023,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,8,0,10,18,11,1,0,12
153053.0,Danani Santiago,L,Argentina,Argentina,Bulgaria,2023-06-23,True,2023,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,2,1,7,10,13,3,1,17
153053.0,Danani Santiago,L,Argentina,Japan,Argentina,2023-06-24,False,2023,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,5,0,17,22,8,6,3,17
